datetime,PM2.5,PM10,NO2,CO,SO2,temperature,humidity,wind_speed
2024-09-05 00:00:00,18.58,47.34,18.92,0.9,4.73,10.46,81.16,5.05
2024-09-05 01:00:00,17.87,36.73,15.59,0.85,3.03,12.15,93.48,3.93
2024-09-05 02:00:00,15.48,40.62,19.62,0.91,1.72,12.38,57.07,5.16
2024-09-05 03:00:00,19.76,42.89,19.55,0.99,4.84,15.4,70.09,4.36
2024-09-05 04:00:00,24.53,66.28,23.99,1.29,10.08,15.58,58.79,2.02
2024-09-05 05:00:00,33.06,63.03,26.08,1.25,2.16,17.98,80.1,2.61
2024-09-05 06:00:00,49.8,110.48,32.94,1.59,7.55,16.75,70.57,1.34
2024-09-05 07:00:00,48.5,96.81,35.86,1.57,4.43,21.8,58.97,2.33
2024-09-05 08:00:00,40.62,90.04,32.0,1.46,,20.13,63.82,4.48
2024-09-05 09:00:00,48.81,68.65,27.4,1.38,6.47,22.69,74.54,4.1
2024-09-05 10:00:00,42.44,94.46,30.51,1.39,3.63,24.48,66.03,1.69
2024-09-05 11:00:00,33.75,73.97,23.91,1.22,6.97,24.82,66.77,1.81
2024-09-05 12:00:00,34.62,83.41,22.66,1.12,5.09,23.49,75.12,4.35
2024-09-05 13:00:00,25.67,60.64,19.04,1.04,6.68,24.23,70.25,3.67
2024-09-05 14:00:00,20.36,45.43,24.33,1.0,6.95,25.58,70.53,3.83
2024-09-05 15:00:00,19.46,50.38,27.34,1.13,6.89,22.33,63.13,6.01
2024-09-05 16:00:00,38.03,81.26,23.14,1.35,6.71,18.8,48.93,4.44
2024-09-05 17:00:00,35.91,80.68,29.58,1.35,10.33,20.22,66.65,4.8
2024-09-05 18:00:00,37.96,71.65,31.66,1.35,14.9,17.69,62.53,6.15
2024-09-05 19:00:00,33.9,73.47,23.94,1.24,6.41,11.77,78.89,5.41
2024-09-05 20:00:00,24.37,37.97,21.69,1.36,5.65,16.19,54.89,5.83
2024-09-05 21:00:00,24.48,48.28,20.61,1.1,5.38,14.46,77.06,5.84
2024-09-05 22:00:00,16.43,34.91,30.21,1.14,6.38,15.75,70.91,5.08
2024-09-05 23:00:00,19.82,41.55,18.46,0.88,6.4,11.43,75.68,4.51
2024-09-06 00:00:00,25.79,64.28,22.12,1.06,3.92,9.55,79.31,6.18
2024-09-06 01:00:00,16.88,34.96,16.83,0.82,3.93,13.07,71.32,5.81
2024-09-06 02:00:00,15.27,35.65,19.35,0.97,2.03,13.99,68.14,4.37
2024-09-06 03:00:00,26.71,44.23,25.0,1.11,3.2,14.21,79.71,2.72
2024-09-06 04:00:00,25.24,51.94,19.62,1.09,15.61,15.1,74.66,2.97
2024-09-06 05:00:00,31.67,50.25,28.37,1.38,6.06,14.13,76.21,1.88
2024-09-06 06:00:00,36.86,80.32,28.91,1.33,6.12,17.28,67.51,4.46
2024-09-06 07:00:00,44.47,101.44,31.09,1.37,6.87,18.16,68.35,2.86
2024-09-06 08:00:00,74.0,143.05,34.78,1.81,3.05,22.21,64.13,1.05
2024-09-06 09:00:00,49.93,95.53,37.81,1.62,15.16,21.86,50.56,1.07
2024-09-06 10:00:00,24.43,45.94,22.8,1.01,4.41,21.34,53.88,7.45
2024-09-06 11:00:00,32.68,72.68,26.88,1.24,13.57,25.84,60.34,1.65
2024-09-06 12:00:00,22.76,46.39,19.94,1.0,5.9,22.02,49.36,5.01
2024-09-06 13:00:00,21.01,35.83,20.11,0.96,7.83,23.51,62.31,7.16
2024-09-06 14:00:00,24.78,63.33,25.9,1.29,10.0,21.56,57.6,3.55
2024-09-06 15:00:00,24.5,47.68,25.01,1.19,6.16,24.36,61.9,4.68
2024-09-06 16:00:00,31.84,70.79,32.86,1.33,8.07,20.24,67.17,5.56
2024-09-06 17:00:00,32.59,81.08,26.44,1.2,7.09,19.09,51.86,5.52
2024-09-06 18:00:00,35.25,78.76,27.79,1.28,7.6,17.28,70.77,5.09
2024-09-06 19:00:00,31.48,56.05,24.99,1.26,7.94,16.66,65.07,6.24
2024-09-06 20:00:00,30.02,64.76,27.29,1.33,6.93,17.46,49.45,5.45
2024-09-06 21:00:00,22.67,46.87,21.63,1.01,,15.72,65.74,5.2
2024-09-06 22:00:00,19.03,34.68,21.74,1.1,4.61,13.29,74.41,5.79
2024-09-06 23:00:00,18.02,40.81,18.71,,14.19,16.14,65.85,5.11
2024-09-07 00:00:00,16.05,35.84,18.68,0.95,3.02,14.11,66.98,4.04
2024-09-07 01:00:00,15.45,26.6,19.45,0.91,3.22,11.65,73.91,8.0
2024-09-07 02:00:00,20.79,33.26,16.43,1.09,8.57,10.27,69.95,3.06
2024-09-07 03:00:00,20.06,42.47,20.15,0.93,3.88,12.99,69.47,5.98
2024-09-07 04:00:00,32.44,79.32,22.64,1.31,4.62,15.69,58.84,2.32
2024-09-07 05:00:00,43.84,95.62,31.69,1.47,2.26,17.26,64.05,1.82
2024-09-07 06:00:00,46.63,95.27,34.28,1.49,4.6,20.08,81.01,1.38
2024-09-07 07:00:00,49.75,89.5,32.15,1.47,4.52,16.47,70.26,1.9
2024-09-07 08:00:00,53.04,,40.9,1.68,13.65,18.98,68.97,2.33
2024-09-07 09:00:00,36.61,57.05,28.08,1.27,9.27,18.54,62.03,4.58
2024-09-07 10:00:00,34.9,88.6,30.16,1.36,5.8,19.01,63.63,3.56
2024-09-07 11:00:00,36.08,87.81,31.04,1.41,12.76,20.93,63.42,1.85
2024-09-07 12:00:00,26.07,42.45,26.18,1.17,5.71,23.09,70.52,2.28
2024-09-07 13:00:00,29.86,49.2,21.47,1.09,,23.73,72.6,2.49
2024-09-07 14:00:00,23.5,59.52,18.57,0.91,,19.79,62.53,4.75
2024-09-07 15:00:00,27.12,72.91,21.42,1.21,6.49,19.28,66.39,3.54
2024-09-07 16:00:00,29.97,60.66,22.42,1.09,7.76,16.3,67.08,4.22
2024-09-07 17:00:00,31.18,85.16,23.46,1.15,5.91,19.08,72.83,5.92
2024-09-07 18:00:00,32.45,64.47,28.21,1.26,12.6,15.9,73.03,4.98
2024-09-07 19:00:00,33.06,67.64,25.58,1.15,6.23,19.39,65.77,5.18
2024-09-07 20:00:00,25.88,72.63,22.5,1.07,9.61,15.68,77.53,5.4
2024-09-07 21:00:00,25.84,46.34,22.49,1.02,16.86,13.48,75.36,5.66
2024-09-07 22:00:00,26.35,60.49,25.46,1.21,6.03,11.75,66.43,4.74
2024-09-07 23:00:00,16.32,40.01,18.2,0.84,6.21,9.54,74.43,6.47
2024-09-08 00:00:00,15.43,22.35,18.27,0.93,5.58,9.42,73.05,6.23
2024-09-08 01:00:00,18.47,31.52,15.5,0.82,3.63,11.08,65.23,4.2
2024-09-08 02:00:00,23.0,69.14,19.41,1.13,,11.43,71.05,5.4
2024-09-08 03:00:00,21.81,35.79,24.08,1.08,4.07,11.62,81.81,2.99
2024-09-08 04:00:00,16.75,43.12,21.08,0.91,2.44,15.41,78.43,8.37
2024-09-08 05:00:00,30.55,73.18,24.98,1.12,1.9,16.89,75.79,2.35
2024-09-08 06:00:00,37.34,72.58,27.04,1.22,3.59,16.24,75.24,2.93
2024-09-08 07:00:00,57.28,123.26,32.14,1.62,2.64,22.32,65.81,1.65
2024-09-08 08:00:00,50.55,79.26,33.78,1.6,2.83,16.16,64.26,1.9
2024-09-08 09:00:00,44.39,109.07,35.47,1.68,5.11,20.81,69.86,2.62
2024-09-08 10:00:00,35.57,60.55,35.47,1.56,4.11,21.05,51.99,1.91
2024-09-08 11:00:00,27.52,58.62,23.35,1.4,7.13,20.89,59.92,3.19
2024-09-08 12:00:00,24.37,62.29,29.29,1.33,7.77,20.76,74.23,2.24
2024-09-08 13:00:00,23.24,45.7,21.41,1.14,5.84,21.97,60.48,3.47
2024-09-08 14:00:00,36.77,93.01,21.48,1.26,8.53,21.04,70.29,
2024-09-08 15:00:00,22.86,54.81,24.23,1.23,8.23,19.91,63.17,7.31
2024-09-08 16:00:00,22.42,50.97,22.4,0.98,8.72,17.06,72.75,6.61
2024-09-08 17:00:00,31.81,86.92,27.19,1.52,9.11,15.22,57.51,5.42
2024-09-08 18:00:00,36.97,61.25,24.09,1.2,8.1,16.58,78.91,5.64
2024-09-08 19:00:00,24.59,54.88,26.44,1.08,11.68,15.06,61.03,7.63
2024-09-08 20:00:00,25.81,52.82,22.94,1.27,6.26,14.26,59.69,6.76
2024-09-08 21:00:00,22.51,36.15,28.61,1.22,12.45,13.4,81.02,6.66
2024-09-08 22:00:00,20.64,43.06,21.14,1.0,5.68,11.78,72.55,5.92
2024-09-08 23:00:00,17.0,33.65,17.02,0.96,6.63,11.9,70.03,7.39
2024-09-09 00:00:00,28.18,52.8,18.73,0.97,3.79,10.25,86.34,4.32
2024-09-09 01:00:00,19.69,31.06,17.71,0.98,3.86,15.17,75.71,6.49
2024-09-09 02:00:00,22.23,53.77,22.32,1.01,2.06,11.02,69.58,4.1
2024-09-09 03:00:00,22.3,49.34,21.36,1.03,2.38,12.68,70.78,3.94
2024-09-09 04:00:00,26.66,70.67,19.12,1.07,3.34,,80.19,6.92
2024-09-09 05:00:00,31.78,62.72,25.19,1.22,1.7,14.18,62.95,2.41
2024-09-09 06:00:00,37.38,93.01,32.37,1.35,6.91,17.0,79.95,2.92
2024-09-09 07:00:00,51.62,107.84,32.36,1.56,2.22,18.04,64.02,2.18
2024-09-09 08:00:00,56.65,81.43,29.75,1.49,5.57,18.53,60.2,5.02
2024-09-09 09:00:00,50.2,107.18,38.64,1.64,6.33,19.92,74.76,2.07
2024-09-09 10:00:00,44.63,82.87,35.03,1.74,8.07,19.84,72.0,1.71
2024-09-09 11:00:00,32.0,85.62,25.89,1.18,18.35,22.59,49.72,2.57
2024-09-09 12:00:00,18.57,47.46,20.97,0.99,7.01,26.06,60.29,5.73
2024-09-09 13:00:00,31.68,66.92,22.76,1.34,10.3,20.03,57.13,3.52
2024-09-09 14:00:00,26.94,54.42,24.51,1.28,7.97,22.07,70.73,3.24
2024-09-09 15:00:00,27.21,70.01,21.51,1.03,8.44,20.58,79.29,4.69
2024-09-09 16:00:00,26.74,42.54,22.59,1.25,8.42,20.79,69.67,4.74
2024-09-09 17:00:00,32.78,50.89,24.25,1.3,8.75,19.64,60.21,5.99
2024-09-09 18:00:00,35.69,72.09,31.89,1.33,12.08,17.36,75.23,5.15
2024-09-09 19:00:00,28.68,60.4,26.31,1.3,20.46,15.58,69.13,5.52
2024-09-09 20:00:00,23.24,62.68,24.44,1.15,5.81,13.58,70.54,6.09
2024-09-09 21:00:00,22.34,39.51,29.05,1.45,7.29,11.89,68.61,5.12
2024-09-09 22:00:00,19.77,29.85,19.84,0.97,6.53,12.43,72.89,5.09
2024-09-09 23:00:00,18.53,43.97,23.64,1.07,5.23,9.55,73.79,6.84
2024-09-10 00:00:00,13.02,26.25,16.89,0.82,3.05,10.56,54.32,8.2
2024-09-10 01:00:00,13.0,28.19,16.81,0.82,3.19,14.13,70.9,8.75
2024-09-10 02:00:00,18.23,47.09,18.39,1.03,3.23,12.62,70.81,7.15
2024-09-10 03:00:00,29.73,78.29,23.03,1.1,2.61,15.0,72.78,6.75
2024-09-10 04:00:00,21.26,46.28,20.86,0.98,1.71,17.19,52.2,4.58
2024-09-10 05:00:00,26.67,39.28,23.94,1.21,5.24,15.1,74.01,3.58
2024-09-10 06:00:00,41.11,77.58,31.3,1.34,3.37,17.16,68.5,1.66
2024-09-10 07:00:00,47.93,73.49,35.27,1.57,8.15,17.44,72.01,1.94
2024-09-10 08:00:00,53.36,73.95,37.09,1.66,5.03,17.62,54.87,1.76
2024-09-10 09:00:00,45.14,120.39,37.08,1.59,3.93,18.38,57.42,3.03
2024-09-10 10:00:00,40.3,68.0,28.45,1.55,5.63,22.77,48.79,2.24
2024-09-10 11:00:00,30.35,65.15,25.2,1.17,5.81,22.0,65.57,2.26
2024-09-10 12:00:00,21.23,38.33,30.14,1.15,8.36,25.44,58.89,4.52
2024-09-10 13:00:00,23.43,,21.95,1.21,6.8,23.52,62.03,4.56
2024-09-10 14:00:00,27.66,46.72,24.36,1.14,,19.62,55.17,3.69
2024-09-10 15:00:00,31.73,60.65,22.35,1.29,8.57,21.97,54.75,4.33
2024-09-10 16:00:00,21.28,59.83,21.25,1.02,6.69,18.64,47.12,7.36
2024-09-10 17:00:00,26.53,67.61,25.62,1.18,6.4,20.48,54.85,6.39
2024-09-10 18:00:00,36.37,85.67,25.36,1.18,5.59,15.78,64.18,6.49
2024-09-10 19:00:00,29.46,54.13,28.27,1.32,10.23,13.35,66.53,6.8
2024-09-10 20:00:00,26.84,57.81,24.85,1.07,7.89,12.66,71.33,5.16
2024-09-10 21:00:00,26.08,56.9,25.0,1.22,4.9,11.72,78.71,6.18
2024-09-10 22:00:00,18.17,35.47,19.56,0.92,5.01,10.74,67.9,5.25
2024-09-10 23:00:00,19.18,52.02,18.32,0.87,9.14,10.77,77.29,4.55
2024-09-11 00:00:00,19.83,38.27,16.53,0.83,4.78,13.26,77.62,5.97
2024-09-11 01:00:00,20.4,30.05,20.1,0.92,8.84,15.31,78.95,4.06
2024-09-11 02:00:00,19.17,39.25,22.6,1.02,4.37,9.55,78.27,3.56
2024-09-11 03:00:00,21.64,47.85,21.64,1.11,5.1,15.54,70.16,4.01
2024-09-11 04:00:00,23.78,32.03,19.43,0.93,4.94,13.09,62.89,3.65
2024-09-11 05:00:00,34.1,68.4,25.75,1.23,4.48,15.95,71.42,2.55
2024-09-11 06:00:00,43.73,78.03,28.32,1.35,5.28,13.24,68.4,2.49
2024-09-11 07:00:00,47.54,68.67,31.78,1.45,2.3,18.89,77.9,3.9
2024-09-11 08:00:00,63.24,124.83,43.83,1.93,6.83,15.03,70.7,1.17
2024-09-11 09:00:00,58.01,132.76,37.03,1.68,3.78,20.71,64.15,1.17
2024-09-11 10:00:00,41.7,95.35,29.52,1.42,6.01,21.39,76.22,2.87
2024-09-11 11:00:00,33.03,61.8,24.36,1.18,9.22,21.76,60.74,2.97
2024-09-11 12:00:00,27.52,59.27,25.75,1.3,8.08,20.08,65.91,2.31
2024-09-11 13:00:00,27.11,69.6,20.33,0.99,5.68,22.47,80.1,3.59
2024-09-11 14:00:00,19.43,33.14,19.61,0.93,9.22,21.66,66.8,5.05
2024-09-11 15:00:00,25.77,62.27,20.93,0.99,10.35,19.66,75.27,5.49
2024-09-11 16:00:00,29.77,49.18,31.58,1.25,7.45,20.39,77.72,5.36
2024-09-11 17:00:00,42.24,69.34,36.49,1.51,6.05,17.65,63.47,4.62
2024-09-11 18:00:00,33.54,63.73,29.0,,8.35,17.6,75.19,5.28
2024-09-11 19:00:00,37.32,86.24,24.36,1.36,9.27,15.0,67.34,5.71
2024-09-11 20:00:00,23.72,58.37,21.32,0.99,9.32,14.48,86.74,7.33
2024-09-11 21:00:00,21.18,43.01,23.58,1.24,7.18,14.16,82.22,
2024-09-11 22:00:00,34.33,62.71,19.13,1.04,5.84,11.42,78.81,6.71
2024-09-11 23:00:00,18.41,32.98,16.9,0.83,3.67,9.25,82.96,8.27
2024-09-12 00:00:00,26.42,57.15,19.45,0.96,7.78,11.89,66.92,5.47
2024-09-12 01:00:00,36.72,66.04,18.03,1.24,7.83,13.89,84.63,3.92
2024-09-12 02:00:00,24.5,57.36,18.29,1.15,5.38,12.61,64.68,3.23
2024-09-12 03:00:00,24.25,67.87,19.33,0.94,5.19,13.44,74.5,2.48
2024-09-12 04:00:00,25.26,69.45,,1.02,4.98,13.76,65.28,2.29
2024-09-12 05:00:00,33.29,60.18,24.38,1.15,2.88,16.52,75.66,2.06
2024-09-12 06:00:00,44.93,86.9,32.63,1.42,2.06,15.97,83.19,1.74
2024-09-12 07:00:00,49.12,92.61,36.64,1.55,7.13,16.73,72.23,2.72
2024-09-12 08:00:00,55.52,75.58,37.59,1.76,7.83,21.05,67.68,1.24
2024-09-12 09:00:00,50.54,99.46,33.52,1.59,8.13,18.81,66.04,1.93
2024-09-12 10:00:00,42.21,80.02,31.41,1.61,4.07,22.45,64.84,1.28
2024-09-12 11:00:00,32.92,46.75,28.61,1.21,8.73,23.38,60.61,2.04
2024-09-12 12:00:00,30.92,54.46,23.51,1.3,8.69,22.47,77.09,2.06
2024-09-12 13:00:00,21.28,34.71,23.51,0.98,13.38,18.67,73.41,4.34
2024-09-12 14:00:00,27.1,58.88,22.3,1.15,12.68,20.72,62.64,3.66
2024-09-12 15:00:00,24.38,62.87,28.17,1.22,11.33,19.47,66.91,4.5
2024-09-12 16:00:00,28.51,49.2,26.0,1.14,9.08,17.85,91.05,6.15
2024-09-12 17:00:00,32.72,65.96,22.67,1.09,6.98,17.92,69.84,7.4
2024-09-12 18:00:00,32.92,72.55,25.52,1.17,8.93,17.88,79.32,5.82
2024-09-12 19:00:00,38.93,69.3,24.29,1.24,12.04,14.13,66.08,6.51
2024-09-12 20:00:00,33.64,56.88,28.78,1.56,13.36,13.5,74.99,7.0
2024-09-12 21:00:00,33.9,60.24,25.44,1.17,6.35,12.32,67.15,5.44
2024-09-12 22:00:00,20.19,55.92,23.56,1.02,3.94,14.34,66.25,6.57
2024-09-12 23:00:00,19.34,49.16,19.38,1.09,7.43,11.0,79.55,6.0
2024-09-13 00:00:00,22.85,53.73,17.78,1.0,5.95,8.67,67.9,4.88
2024-09-13 01:00:00,20.82,47.94,19.76,0.94,5.54,8.16,65.94,4.14
2024-09-13 02:00:00,13.49,40.04,19.09,0.85,4.34,12.53,77.46,8.45
2024-09-13 03:00:00,16.5,45.56,21.23,0.99,3.24,11.08,69.23,8.92
2024-09-13 04:00:00,24.11,58.9,20.64,1.17,10.3,14.97,67.78,3.78
2024-09-13 05:00:00,36.63,90.84,26.23,1.26,2.41,12.18,57.85,2.31
2024-09-13 06:00:00,36.3,85.49,26.74,1.22,5.89,15.06,59.8,3.36
2024-09-13 07:00:00,46.2,98.39,32.52,1.47,9.18,14.77,71.95,2.77
2024-09-13 08:00:00,54.83,102.17,36.92,1.66,2.75,19.5,64.53,2.18
2024-09-13 09:00:00,64.62,117.12,35.6,1.8,6.32,20.97,72.5,1.28
2024-09-13 10:00:00,45.58,101.56,32.27,1.41,6.91,21.14,57.89,5.66
2024-09-13 11:00:00,36.07,95.44,33.44,1.33,6.8,18.79,65.64,1.98
2024-09-13 12:00:00,25.21,53.48,25.06,1.15,5.66,19.64,66.66,2.75
2024-09-13 13:00:00,23.67,54.12,22.87,1.04,10.73,21.43,,3.11
2024-09-13 14:00:00,28.52,60.38,24.79,1.27,6.27,17.09,73.11,3.25
2024-09-13 15:00:00,27.48,65.57,27.59,1.27,6.77,19.19,57.96,3.55
2024-09-13 16:00:00,21.88,50.85,24.66,1.09,10.23,21.67,68.76,7.98
2024-09-13 17:00:00,29.36,79.81,24.88,1.39,9.23,17.07,77.46,6.43
2024-09-13 18:00:00,39.39,80.57,30.53,1.34,8.0,13.16,64.89,4.76
2024-09-13 19:00:00,30.97,72.34,24.35,1.13,7.39,13.63,74.3,6.68
2024-09-13 20:00:00,30.82,80.36,22.22,1.11,11.86,12.37,74.96,5.21
2024-09-13 21:00:00,22.44,55.24,20.22,0.94,4.36,16.88,73.21,6.86
2024-09-13 22:00:00,23.78,66.78,21.49,1.0,5.08,15.14,69.9,5.79
2024-09-13 23:00:00,16.9,41.23,21.28,1.18,7.67,12.77,83.13,10.13
2024-09-14 00:00:00,25.52,41.08,18.18,0.97,7.38,10.24,90.69,4.85
2024-09-14 01:00:00,15.83,27.7,18.27,0.9,13.73,13.5,76.2,5.59
2024-09-14 02:00:00,24.2,45.96,18.69,1.05,2.88,9.33,77.05,3.06
2024-09-14 03:00:00,18.91,48.95,20.27,0.93,5.77,14.55,70.47,6.6
2024-09-14 04:00:00,23.1,32.67,20.47,1.1,5.24,15.28,59.26,3.24
2024-09-14 05:00:00,36.22,61.36,25.07,1.2,3.24,14.33,59.12,2.15
2024-09-14 06:00:00,44.45,108.75,32.02,1.44,1.89,18.21,58.2,1.47
2024-09-14 07:00:00,52.65,97.22,38.72,1.61,6.44,16.33,71.06,2.6
2024-09-14 08:00:00,50.73,85.9,32.52,1.76,10.22,15.9,67.74,3.06
2024-09-14 09:00:00,61.94,138.4,38.01,1.91,4.98,21.42,77.08,1.2
2024-09-14 10:00:00,38.7,,29.05,1.35,5.77,20.09,45.89,1.54
2024-09-14 11:00:00,38.29,89.56,23.7,1.2,6.03,21.96,64.76,2.32
2024-09-14 12:00:00,24.73,60.67,22.27,,9.11,24.57,65.81,4.86
2024-09-14 13:00:00,17.8,27.99,19.25,0.93,7.93,19.31,73.73,8.59
2024-09-14 14:00:00,21.23,52.3,24.12,1.84,8.68,19.97,67.17,5.05
2024-09-14 15:00:00,25.17,52.77,23.63,1.11,9.98,22.6,66.84,3.53
2024-09-14 16:00:00,26.26,57.25,25.86,1.12,10.71,19.77,67.6,7.51
2024-09-14 17:00:00,51.29,98.62,29.91,1.45,14.04,15.82,72.86,4.45
2024-09-14 18:00:00,,56.64,28.88,1.28,6.14,14.02,70.63,8.14
2024-09-14 19:00:00,39.13,84.39,26.63,1.26,7.45,13.58,88.07,5.72
2024-09-14 20:00:00,27.91,44.24,24.69,1.11,6.07,11.95,77.06,7.03
2024-09-14 21:00:00,24.72,47.44,20.05,1.09,5.39,12.87,73.28,5.07
2024-09-14 22:00:00,19.39,47.97,18.79,0.87,10.59,11.76,66.69,5.0
2024-09-14 23:00:00,20.43,59.22,17.22,,5.39,11.66,69.94,5.31
2024-09-15 00:00:00,19.48,34.42,19.02,1.07,2.76,9.04,86.85,4.06
2024-09-15 01:00:00,20.81,45.48,19.81,1.09,2.52,10.75,53.52,4.26
2024-09-15 02:00:00,23.96,45.48,16.59,1.11,3.5,7.28,76.63,5.09
2024-09-15 03:00:00,21.51,43.24,24.83,1.03,2.92,12.48,71.82,
2024-09-15 04:00:00,33.46,69.4,19.82,1.06,2.75,,73.54,2.65
2024-09-15 05:00:00,39.67,99.08,31.25,1.44,4.3,11.58,74.86,1.6
2024-09-15 06:00:00,47.69,72.33,28.84,1.45,6.54,16.69,80.77,1.74
2024-09-15 07:00:00,46.36,98.8,28.84,1.35,4.8,15.79,70.15,3.31
2024-09-15 08:00:00,56.03,108.18,36.01,1.64,3.36,19.83,65.63,1.62
2024-09-15 09:00:00,54.2,127.5,34.53,1.62,8.25,19.58,73.95,1.78
2024-09-15 10:00:00,44.4,107.05,31.06,1.46,4.74,20.86,77.57,1.38
2024-09-15 11:00:00,29.5,56.8,27.51,1.46,9.09,20.68,70.95,2.97
2024-09-15 12:00:00,27.64,51.52,20.1,1.09,8.15,23.38,71.39,3.46
2024-09-15 13:00:00,24.35,46.91,21.08,1.01,7.7,21.25,63.26,3.33
2024-09-15 14:00:00,26.21,48.97,20.42,1.02,5.99,18.64,68.09,5.14
2024-09-15 15:00:00,20.07,51.76,22.95,1.0,7.85,19.46,78.32,6.66
2024-09-15 16:00:00,26.47,49.37,25.05,1.14,6.07,17.48,72.23,6.08
2024-09-15 17:00:00,36.35,59.35,24.82,1.17,9.21,17.34,66.19,5.59
2024-09-15 18:00:00,35.18,93.82,29.96,1.25,8.03,14.88,70.35,8.85
2024-09-15 19:00:00,42.78,87.57,26.84,1.31,8.64,13.07,79.84,5.65
2024-09-15 20:00:00,28.28,44.13,24.8,1.15,8.97,13.62,80.11,6.6
2024-09-15 21:00:00,32.16,56.07,21.33,1.07,13.5,12.3,65.42,
2024-09-15 22:00:00,14.54,29.06,19.45,1.03,7.62,13.52,74.08,7.5
2024-09-15 23:00:00,18.69,46.4,18.85,0.88,14.05,10.06,73.89,5.45
2024-09-16 00:00:00,19.43,51.58,17.66,1.13,4.02,6.55,76.23,5.21
2024-09-16 01:00:00,37.51,88.8,18.65,1.12,2.55,9.96,84.68,4.42
2024-09-16 02:00:00,26.16,52.25,16.1,0.91,2.28,7.93,73.75,3.23
2024-09-16 03:00:00,25.96,62.99,17.29,1.03,2.17,12.81,67.15,5.75
2024-09-16 04:00:00,28.76,64.23,21.79,1.13,3.48,9.67,67.75,4.97
2024-09-16 05:00:00,38.23,95.16,23.11,,3.78,12.25,70.81,3.4
2024-09-16 06:00:00,40.4,84.31,31.44,1.44,7.18,14.79,64.28,1.91
2024-09-16 07:00:00,64.57,123.81,32.94,1.62,3.91,19.9,59.16,1.73
2024-09-16 08:00:00,66.26,113.32,35.11,1.67,3.84,15.87,62.18,1.05
2024-09-16 09:00:00,51.54,84.31,42.79,1.93,3.35,19.08,60.09,1.19
2024-09-16 10:00:00,39.01,63.14,31.69,1.54,4.96,21.01,59.11,2.35
2024-09-16 11:00:00,36.66,89.05,25.51,1.28,6.43,23.31,66.54,1.66
2024-09-16 12:00:00,39.33,72.08,22.08,1.23,8.99,,48.66,2.16
2024-09-16 13:00:00,27.76,59.17,19.93,1.01,8.02,22.53,58.36,2.92
2024-09-16 14:00:00,23.0,31.47,23.98,1.06,12.57,21.58,63.94,3.7
2024-09-16 15:00:00,26.19,54.93,25.5,1.18,8.77,16.63,77.88,4.53
2024-09-16 16:00:00,36.84,77.35,22.83,1.3,7.03,18.74,65.04,
2024-09-16 17:00:00,26.42,39.97,29.88,1.17,8.33,18.51,65.97,8.65
2024-09-16 18:00:00,30.93,55.35,23.31,1.17,8.35,13.6,70.41,9.25
2024-09-16 19:00:00,33.51,55.98,24.99,1.23,7.7,13.06,56.96,5.02
2024-09-16 20:00:00,25.73,44.81,22.04,1.19,5.23,11.41,78.14,11.34
2024-09-16 21:00:00,24.69,73.7,30.78,1.26,7.06,13.53,76.12,5.22
2024-09-16 22:00:00,19.62,52.72,18.61,0.87,6.65,11.05,79.68,5.34
2024-09-16 23:00:00,26.61,56.34,18.43,1.02,7.61,10.04,94.01,7.14
2024-09-17 00:00:00,18.23,,17.75,0.93,5.88,7.75,65.41,5.75
2024-09-17 01:00:00,18.67,42.98,23.07,1.02,2.76,10.35,61.82,3.61
2024-09-17 02:00:00,18.78,43.73,19.67,0.88,4.04,9.84,79.77,5.23
2024-09-17 03:00:00,23.39,37.79,26.51,1.07,7.03,12.26,69.49,4.11
2024-09-17 04:00:00,25.01,50.1,22.89,1.03,4.5,10.52,65.7,6.51
2024-09-17 05:00:00,24.09,38.54,21.48,0.98,2.12,14.37,68.24,5.2
2024-09-17 06:00:00,25.7,52.85,23.43,1.08,3.93,14.43,65.51,6.81
2024-09-17 07:00:00,56.96,109.41,36.6,1.83,2.43,14.11,84.51,1.98
2024-09-17 08:00:00,58.34,154.21,35.21,1.64,3.75,15.16,87.97,2.84
2024-09-17 09:00:00,39.83,64.21,35.19,1.42,5.78,16.49,55.72,5.97
2024-09-17 10:00:00,50.18,118.61,33.77,1.67,4.18,19.23,54.81,1.27
2024-09-17 11:00:00,28.44,71.99,22.44,1.32,5.19,20.38,59.62,3.92
2024-09-17 12:00:00,39.21,82.65,24.8,1.33,5.87,20.85,59.8,2.08
2024-09-17 13:00:00,15.0,37.59,22.65,0.97,9.99,20.75,59.19,12.72
2024-09-17 14:00:00,28.81,63.08,23.48,1.16,8.37,18.12,65.95,3.02
2024-09-17 15:00:00,24.46,56.26,26.99,1.11,11.41,20.96,61.66,4.73
2024-09-17 16:00:00,32.74,76.26,23.4,1.32,7.81,,57.63,5.1
2024-09-17 17:00:00,37.78,61.87,25.6,1.24,6.6,17.5,59.78,4.96
2024-09-17 18:00:00,35.06,89.56,29.14,1.41,10.94,14.98,82.39,6.71
2024-09-17 19:00:00,36.28,83.71,25.79,1.23,6.71,14.77,67.33,5.38
2024-09-17 20:00:00,29.9,77.88,29.83,1.22,9.66,12.38,68.83,5.52
2024-09-17 21:00:00,24.93,32.38,21.28,1.2,7.22,12.56,59.79,5.23
2024-09-17 22:00:00,20.74,39.12,19.72,0.96,5.54,10.96,69.52,6.61
2024-09-17 23:00:00,18.45,44.54,21.1,0.97,6.93,12.11,80.0,4.69
